# id                    Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21    phi31    meanmag   cost     phcov   phcov2   snr      Npt   order   minmax   phaseshift   id_2                  Nep_rv   totamp_rv   A1_rv     A2_rv    A3_rv    phi1_rv   phi2_rv   phi3_rv   phi21_rv   phi31_rv   mean_rv    cost_rv   phcov_rv   snr_rv    Npt_rv   order_rv   minmax_rv   remark  
  6045502305516138368   56    0.443806   1.117    0.411   0.196   0.129   -0.623   1.087    -3.387   8.6164   4.7662   13.288    0.028    0.932   0.917    525.5    56    6       1.119    -0.099       6045502305516138368   21       67.077      28.748    5.937    7.201    -0.563    1.581     -3.254    8.9909     4.7191     74.941     4.9927    0.888      52.6      21       3          78.567      1       
  6045478391137284224   56    0.498781   0.916    0.311   0.156   0.113   0.54     3.503    0.528    8.7071   5.1926   13.19     0.0076   0.87    0.914    913.0    56    6       0.923    0.086        6045478391137284224   23       66.287      27.984    10.253   2.34     -0.486    2.161     -1.4      9.4163     6.342      73.348     5.557     0.822      43.9      23       3          87.793      1       
  5915459972934520320   58    0.512121   0.615    0.241   0.105   0.06    0.781    4.158    1.399    8.8779   5.3375   13.519    0.0167   0.91    0.886    206.6    58    5       0.67     0.124        5915459972934520320   20       0.088       0.025     0.012    0.008    0.077     0.078     0.096     6.2063     6.1464     -85.862    29.6872   0.861      0.0       20       3          309.44      r       
  5800912542289562368   52    0.758389   0.397    0.156   0.068   0.03    1.283    5.621    -2.303   9.3382   6.414    13.316    0.0022   0.927   0.902    363.7    52    6       0.404    0.204        5800912542289562368   22       60.104      20.01     14.512   0.572    -0.31     2.63      -2.386    9.5334     4.8272     315.798    5.893     0.848      53.3      22       3          68.509      1       
  5753633095615780864   48    0.685531   0.81     0.28    0.149   0.092   2.731    1.814    1.135    8.9171   5.5074   11.96     0.0028   0.929   0.935    748.8    48    6       0.793    0.435        5753633095615780864   23       63.76       27.748    9.116    3.713    0.182     3.412     -0.281    9.3304     5.4548     312.91     1.8275    0.813      124.0     23       5          67.997      1       
  5721192383002003200   56    0.517207   1.068    0.368   0.173   0.133   1.959    -0.059   -1.847   8.5906   4.8435   11.182    0.0261   0.919   0.893    301.8    56    6       1.068    0.312        5721192383002003200   20       68.239      28.223    8.151    6.921    -0.267    1.971     -2.267    8.7884     4.8179     383.207    2.5141    0.787      271.3     20       3          68.871      1       
  5541856401519932672   54    0.399344   0.786    0.282   0.146   0.091   -1.803   5.144    -0.061   8.7494   5.3477   13.522    0.0358   0.936   0.918    175.0    54    6       0.906    -0.287       5541856401519932672   20       78.202      33.245    11.064   7.271    -0.063    2.664     -1.265    9.0729     5.2063     51.476     3.0676    0.795      90.0      20       4          80.488      1       
  5457104980087903360   42    0.48925    0.689    0.268   0.131   0.056   -0.836   0.923    -3.436   8.8789   5.3562   13.025    0.0297   0.888   0.93     111.6    42    4       0.858    -0.133       5457104980087903360   19       70.08       27.255    11.228   6.579    -0.345    1.886     -2.05     8.8604     5.2701     58.11      2.8377    0.828      142.0     19       3          69.19       1       
  5403461869352675584   50    0.526473   0.95     0.322   0.166   0.109   2.624    1.453    0.577    8.7717   5.2727   11.521    0.0064   0.9     0.914    737.3    50    6       0.965    0.418        5403461869352675584   24       69.434      28.311    10.426   6.54     -0.412    1.815     -2.273    8.9226     5.2457     59.004     1.2305    0.859      257.3     24       6          70.035      1       
  5394422681182528896   59    0.537487   0.857    0.326   0.138   0.101   -1.584   5.396    0.036    8.5641   4.7882   12.877    0.0376   0.94    0.88     177.3    59    6       0.996    -0.252       5394422681182528896   21       55.732      24.147    6.106    4.079    -0.31     2.358     -2.322    9.2615     4.8916     48.811     4.4827    0.862      39.4      21       4          66.952      1       
  5192375629890398208   44    0.543468   0.77     0.282   0.126   0.079   2.548    1.255    0.495    8.7261   5.4173   12.377    0.0186   0.924   0.888    167.5    44    6       0.818    0.406        5192375629890398208   24       57.933      27.248    7.034    1.085    0.009     2.96      -0.584    9.2247     5.6716     317.817    5.3513    0.864      50.2      24       3          65.953      1       
  4909049247397367552   45    0.456758   1.07     0.408   0.19    0.121   -2.575   3.38     -2.903   8.5302   4.8227   13.181    0.0173   0.921   0.845    317.2    45    6       1.078    -0.41        4909049247397367552   22       35.746      18.155    1.629    0.437    -0.508    0.865     -2.288    8.1649     5.5197     143.134    12.7485   0.825      9.7       22       3          82.43       2       
  4860671839583430912   61    0.605349   0.59     0.21    0.096   0.068   -0.596   1.32     -2.68    8.7953   5.3914   11.007    0.0033   0.946   0.946    788.6    61    6       0.579    -0.095       4860671839583430912   22       53.544      23.266    7.952    4.861    -0.226    2.093     -2.04     8.829      4.9217     248.599    0.8123    0.794      329.5     22       5          53.994      1       
  4737725170919494912   51    0.662169   0.603    0.243   0.098   0.061   -3.117   2.448    1.953    8.6818   5.0207   12.672    0.0381   0.935   0.909    105.6    51    4       0.668    -0.496       4737725170919494912   19       70.122      22.575    8.586    9.127    -0.44     2.568     -1.683    9.7321     5.9216     160.903    0.9258    0.864      300.4     19       6          61.846      1       
  4643606391466365824   46    0.675383   0.809    0.282   0.147   0.092   0.962    4.602    2.098    8.9617   5.4951   12.967    0.0112   0.91    0.914    596.1    46    5       0.797    0.153        4643606391466365824   21       62.461      27.385    6.141    4.431    -0.223    2.716     -2.27     9.4441     4.6808     220.153    4.2129    0.849      56.3      21       3          68.978      1       
  4614203904351926784   44    0.727503   0.334    0.144   0.053   0.02    1.55     -0.286   -1.912   9.18     6.0038   13.842    0.0014   0.916   0.857    320.5    44    6       0.35     0.247        4614203904351926784   17       36.639      13.356    8.758    1.744    0.092     2.1       -0.892    8.1997     5.1165     207.205    4.0282    0.762      21.3      17       3          47.265      2       
  4501370818520926848   51    0.59788    0.865    0.285   0.155   0.098   2.411    1.147    0.108    8.8912   5.4409   13.726    0.0051   0.894   0.879    1068.4   51    6       0.836    0.384        4501370818520926848   20       91.033      31.403    10.953   7.286    -0.393    2.132     -2.886    9.2013     4.5758     -301.874   5.9705    0.85       42.2      20       6          114.229     2       
  4229920123678447232   48    0.578028   1.156    0.374   0.211   0.129   2.121    0.426    -1.019   8.75     5.184    10.813    0.0083   0.934   0.907    1041.3   48    6       1.099    0.338        4229920123678447232   21       67.12       27.744    8.604    7.381    -0.358    1.906     -2.131    8.9058     5.2271     -75.623    0.7784    0.758      495.5     21       5          66.208      1       
  4136943255792306304   46    0.599718   0.226    0.104   0.027   0.008   -1.146   0.953    -3.027   9.528    6.6934   11.59     0.002    0.85    0.891    170.8    46    4       0.263    -0.182       4136943255792306304   25       31.982      14.463    4.74     1.909    -0.056    3.034     -0.232    9.4286     6.2184     10.285     1.8861    0.78       116.1     25       3          35.049      1       
  3215311203251015424   40    0.694904   0.421    0.167   0.072   0.038   2.255    1.021    0.096    9.0765   5.8969   11.709    0.0014   0.929   0.896    607.5    40    6       0.423    0.359        3215311203251015424   25       45.653      17.257    4.937    2.61     -0.18     2.318     -2.053    8.9616     4.7704     -148.315   2.7833    0.893      81.0      25       6          50.352      1       
  3072937504154247296   51    0.640911   0.749    0.264   0.128   0.074   -2.172   4.507    -1.124   8.8516   5.3932   12.986    0.0134   0.917   0.936    249.0    51    5       0.851    -0.346       3072937504154247296   25       53.786      24.589    6.615    2.38     -0.097    2.43      -1.806    8.9063     4.7672     423.576    5.7006    0.877      45.8      25       3          68.683      1       
  2934185836887070208   56    0.623176   0.753    0.257   0.12    0.084   -2.614   3.501    -2.652   8.7295   5.1898   13.53     0.005    0.896   0.913    509.2    56    5       0.781    -0.416       2934185836887070208   19       0.265       0.077     0.039    0.026    0.005     0.042     0.072     6.3147     6.3387     100.084    14.2      0.844      0.0       19       3          162.884     r       
  2875539776437822592   49    0.706758   0.784    0.279   0.11    0.09    0.442    3.316    -0.097   8.7146   4.8586   12.871    0.0058   0.917   0.948    784.8    49    6       0.771    0.07         2875539776437822592   22       60.042      26.26     7.658    1.669    -0.389    2.02      -2.317    9.0815     5.1334     -225.515   2.7739    0.815      62.9      22       6          66.658      1       
  2368927321354296704   43    0.496998   0.998    0.415   0.154   0.095   2.785    1.793    1.035    8.7903   5.2478   12.673    0.0359   0.889   0.926    149.5    43    6       1.079    0.443        2368927321354296704   24       90.381      28.02     12.334   9.88     -0.434    2.219     -0.275    9.3698     7.3098     -65.88     3.7454    0.841      85.1      24       6          96.397      1       
  2223810272030486528   49    0.416616   1.07     0.337   0.184   0.131   1.121    4.627    2.244    8.6682   5.1647   13.111    0.0197   0.905   0.929    855.2    49    6       1.083    0.178        2223810272030486528   21       79.201      30.413    12.963   5.358    -0.392    2.13      -1.492    9.1968     5.9664     -37.593    2.6418    0.871      155.4     21       4          82.541      1       
  1944967388722638592   68    0.649429   0.962    0.319   0.175   0.111   2.857    1.976    1.36     8.8284   5.3555   12.646    0.0085   0.942   0.943    960.8    68    6       0.96     0.455        1944967388722638592   23       75.204      27.713    13.382   6.304    -0.307    2.511     -0.867    9.4083     6.3361     -234.109   2.7124    0.835      99.9      23       5          77.959      1       
  1855647732703174656   43    0.437008   1.159    0.392   0.205   0.14    2.833    1.703    0.956    8.6027   5.0226   13.698    0.0081   0.897   0.915    822.5    43    6       1.173    0.451        1855647732703174656   19       119.715     49.779    17.324   7.118    0.119     1.138     -1.126    7.1828     4.7999     -47.027    13.2976   0.766      28.0      19       3          178.723     2       
  1785517685627427328   55    0.562395   0.724    0.266   0.111   0.036   2.148    0.355    -1.703   8.6264   4.4209   11.838    0.0426   0.927   0.935    126.1    55    6       0.801    0.342        1785517685627427328   25       67.828      28.861    10.396   1.805    -0.26     2.388     -1.108    9.1902     5.9543     -246.247   7.1988    0.906      47.4      25       3          82.691      2       
  1454485456405891712   59    0.573254   0.974    0.328   0.17    0.114   -0.377   1.682    -2.223   8.7199   5.193    11.893    0.016    0.927   0.936    667.0    59    6       0.962    -0.06        1454485456405891712   25       66.496      28.611    7.479    2.451    -0.007    2.76      -1.77     9.0579     4.5349     -12.744    2.2195    0.846      187.4     25       3          68.41       1       
  447017447391379456    47    0.607082   0.755    0.275   0.131   0.088   -0.802   0.822    -3.519   8.7091   5.1693   12.199    0.0204   0.919   0.939    179.1    47    5       0.836    -0.128       447017447391379456    23       54.753      23.935    7.837    5.639    -0.397    1.646     -2.258    8.7218     5.215      -308.623   4.2085    0.878      73.1      23       4          61.463      1       
  216914956762173056    55    0.398722   1.107    0.355   0.2     0.133   3.015    2.155    1.696    8.6904   5.2161   12.781    0.0147   0.914   0.915    1283.9   55    6       1.097    0.48         216914956762173056    24       68.549      28.922    9.959    5.168    -0.133    2.516     -0.595    9.0646     6.0865     -30.133    2.8417    0.813      118.9     24       3          71.603      1       
  6788454544456587520   67    0.731876   0.53     0.195   0.09    0.052   1.318    5.565    -2.475   9.212    6.1374   11.8      0.0051   0.926   0.95     552.0    67    6       0.533    0.21         6788454544456587520   23       60.449      19.509    9.565    7.795    -0.063    2.663     -0.334    9.0711     6.1368     -4.183     0.5295    0.871      1074.2    23       6          57.664      1       
  6780267993191790464   49    0.832647   0.311    0.138   0.046   0.018   -0.563   1.867    -1.567   9.2757   6.4044   12.963    6.0E-4   0.911   0.904    537.8    49    6       0.317    -0.09        6780267993191790464   21       38.427      15.901    6.585    1.802    -0.291    2.486     -0.733    9.352      6.4244     -16.261    2.7884    0.872      49.1      21       3          40.716      1       
  6236492319973349504   53    0.463664   0.982    0.316   0.176   0.117   0.352    3.255    0.2      8.8337   5.4267   13.098    0.0043   0.922   0.92     1402.1   53    6       0.991    0.056        6236492319973349504   23       54.394      24.396    6.92     2.539    -0.485    1.628     -3.351    8.8804     4.3862     40.594     4.7022    0.784      52.0      23       3          67.383      r       
  6189279973568784384   37    0.417342   1.286    0.421   0.233   0.148   0.938    4.279    1.681    8.6857   5.1489   12.73     0.0063   0.843   0.909    851.0    37    6       1.184    0.149        6189279973568784384   24       88.438      35.98     12.738   7.988    0.128     3.045     0.225     9.0722     6.1239     34.299     4.6289    0.823      83.2      24       3          92.125      1       
  6164530246002222208   44    0.62509    0.387    0.159   0.063   0.035   1.546    5.731    -2.255   8.9229   5.6737   12.08     7.0E-4   0.891   0.864    504.3    44    5       0.38     0.246        6164530246002222208   25       46.528      20.294    6.271    3.062    -0.208    2.46      -1.128    9.1597     5.7798     251.667    3.4869    0.882      64.0      25       4          53.619      1       
  6163494948428593280   44    0.779044   0.652    0.258   0.114   0.056   1.716    0.088    -1.218   9.2223   6.2002   12.269    0.0064   0.884   0.887    579.7    44    5       0.663    0.273        6163494948428593280   23       46.893      19.376    7.049    3.817    -0.402    1.534     -2.306    8.6221     5.1845     120.112    2.2377    0.774      91.1      23       3          51.248      1       
  6045466674465916416   54    0.612015   0.779    0.264   0.141   0.09    -0.769   1.201    -2.957   9.0219   5.6333   12.953    0.0014   0.926   0.941    1995.8   54    6       0.773    -0.122       6045466674465916416   25       58.667      26.043    9.728    4.009    -0.07     2.653     -0.754    9.0759     5.7394     78.068     6.3195    0.861      43.5      25       3          68.894      1       
  6045462482577303168   51    0.506539   0.791    0.314   0.123   0.07    -3.043   2.93     -3.542   9.0159   5.5871   13.04     0.0666   0.93    0.922    99.2     51    4       0.976    -0.484       6045462482577303168   23       60.266      28.463    6.753    2.601    -0.259    2.271     -1.031    9.0729     6.0304     68.717     3.7626    0.849      65.8      23       3          70.771      1       
  5781724071523634048   54    0.484662   1.059    0.396   0.188   0.122   -2.942   2.736    2.311    8.621    4.8546   12.329    0.0494   0.92    0.879    149.2    54    5       1.036    -0.468       5781724071523634048   23       75.439      31.259    11.432   6.055    -0.196    2.56      -0.861    9.2357     6.0107     335.889    4.5376    0.892      72.9      23       3          83.371      1       
  5606886363907992192   56    0.382056   0.874    0.283   0.162   0.099   -0.598   1.418    -2.551   8.898    5.5273   13.482    0.0034   0.915   0.943    1543.7   56    6       0.879    -0.095       5606886363907992192   22       66.117      27.761    10.613   1.675    0.033     2.977     0.634     9.1942     6.8193     18.876     4.8412    0.84       47.8      22       3          85.844      1       
  5194989894881506560   49    0.477838   0.906    0.363   0.166   0.083   -1.319   -0.378   0.711    8.5431   4.6682   12.822    0.0517   0.919   0.942    97.6     49    6       1.077    -0.21        5194989894881506560   24       92.708      23.873    9.802    12.277   -0.348    0.716     2.075     7.6942     3.1179     83.321     4.5054    0.867      93.4      24       5          86.48       r       
  5194803596379530496   46    0.542893   0.65     0.227   0.117   0.069   1.187    5.156    -3.225   9.0659   5.7813   13.777    9.0E-4   0.922   0.921    891.9    46    6       0.642    0.189        5194803596379530496   22       60.625      25.495    9.32     4.619    -0.498    1.323     -1.842    8.6034     5.937      53.197     7.607     0.867      28.6      22       3          80.619      2       
  4793950312913699328   40    0.610258   0.356    0.152   0.056   0.03    -1.713   5.66     0.8      9.0872   5.9407   12.902    0.0033   0.916   0.902    204.3    40    4       0.382    -0.273       4793950312913699328   24       44.362      17.652    7.496    3.298    -0.292    2.387     -0.969    9.2536     6.1891     112.255    3.1521    0.879      67.7      24       4          50.421      1       
  4749248976195291520   48    0.643699   0.987    0.334   0.181   0.114   0.89     4.279    1.679    8.7826   5.2921   12.369    0.0094   0.915   0.912    459.8    48    6       0.977    0.142        4749248976195291520   23       70.213      29.9      7.876    7.744    -0.209    2.526     -1.817    9.226      5.0917     235.413    2.2601    0.877      124.7     23       5          73.519      1       
  4702297875480363648   52    0.72796    0.321    0.139   0.048   0.019   0.884    4.74     2.582    9.256    6.2146   10.988    7.0E-4   0.924   0.93     684.9    52    6       0.327    0.141        4702297875480363648   22       37.554      17.542    4.87     2.381    0.172     3.187     0.137     9.1265     5.9043     121.339    0.6573    0.827      284.4     22       4          38.896      1       
  4595217743723364864   55    0.468766   0.858    0.347   0.156   0.057   3.059    2.228    1.54     8.6755   4.9277   13.064    0.0707   0.896   0.924    94.9     55    4       0.989    0.487        4595217743723364864   21       70.219      28.937    11.479   4.697    -0.259    2.083     -1.148    8.8848     5.9127     -7.813     5.9629    0.847      40.7      21       4          86.792      1       
  4490774648867833216   52    0.585689   0.891    0.298   0.159   0.103   2.828    1.905    1.232    8.8151   5.3142   13.348    0.0077   0.945   0.905    1698.8   52    6       0.892    0.45         4490774648867833216   21       45.184      22.008    3.727    1.975    -0.35     2.664     -1.586    9.6463     5.7456     -16.617    7.8093    0.839      17.8      21       3          73.016      2       
  4439524212872324736   48    0.642059   0.179    0.086   0.019   0.007   -2.543   4.076    -1.516   9.1614   6.1124   12.202    3.0E-4   0.936   0.932    394.8    48    4       0.184    -0.405       4439524212872324736   26       25.723      11.915    2.609    0.223    0.084     2.857     -1.256    8.9727     4.7767     -34.449    3.0667    0.852      42.4      26       3          34.069      1       
  4387559510936139776   58    0.735809   0.696    0.27    0.122   0.057   0.345    3.649    0.956    9.2419   6.2032   13.503    0.0032   0.938   0.95     860.9    58    6       0.702    0.055        4387559510936139776   22       63.329      29.74     5.972    3.422    0.238     4.706     -0.241    10.514     5.3291     -27.512    8.7107    0.865      26.8      22       3          93.814      1       
  3960906320265637888   50    0.586584   1.121    0.379   0.194   0.128   -0.355   1.638    -2.249   8.6313   5.0987   11.591    0.012    0.926   0.925    959.5    50    6       1.143    -0.056       3960906320265637888   18       64.181      26.828    7.176    6.804    -0.433    1.433     -2.15     8.5813     5.431      -46.216    0.277     0.832      1030.7    18       5          63.427      r       
  3731723090075245696   45    0.656905   0.663    0.238   0.116   0.07    1.568    5.896    -2.184   9.0436   5.6792   11.695    0.0038   0.932   0.906    456.3    45    5       0.673    0.25         3731723090075245696   25       60.996      22.878    9.443    6.294    -0.419    1.908     -1.879    9.0295     5.6617     159.341    3.4291    0.858      134.6     25       4          63.453      1       
  3575323539619668608   65    0.465067   0.466    0.21    0.079   0.032   0.084    2.653    -0.099   8.7668   5.9305   12.443    0.0235   0.924   0.924    134.8    65    5       0.54     0.013        3575323539619668608   26       37.011      17.102    2.99     1.772    0.009     1.325     -1.734    7.5897     4.522      147.897    6.9399    0.888      24.2      26       3          67.909      1       
  3473599128999010304   38    0.724313   0.762    0.271   0.134   0.095   -0.573   1.734    -2.186   9.1631   5.8154   13.155    0.0098   0.904   0.888    262.5    38    5       0.751    -0.091       3473599128999010304   24       64.145      22.278    9.8      8.424    -0.114    2.386     -1.028    8.897      5.5965     159.49     4.2055    0.837      82.1      24       4          67.859      1       
  3320140669067555072   48    0.479054   0.734    0.322   0.112   0.047   -0.456   1.354    -2.927   8.5496   4.7245   12.594    0.1253   0.848   0.896    39.1     48    6       1.063    -0.073       3320140669067555072   26       63.573      19.166    3.472    7.738    -0.19     1.464     -3.304    8.1268     3.5479     -79.431    5.2931    0.804      156.6     26       5          65.775      0       
  3230309671428428928   49    0.487685   0.885    0.293   0.162   0.102   2.414    1.106    0.122    8.8449   5.4474   12.632    0.0031   0.914   0.924    1182.9   49    6       0.883    0.384        3230309671428428928   23       87.536      33.995    13.427   9.699    -0.238    2.2       -2.454    8.958      4.5421     52.905     1.7253    0.814      399.9     23       5          73.858      1       
  2981136563934324224   61    0.587247   0.812    0.271   0.144   0.092   0.681    3.946    1.219    8.8669   5.4595   9.586     0.0024   0.932   0.917    1262.1   61    6       0.812    0.108        2981136563934324224   22       57.465      24.099    7.9      5.927    -0.506    1.371     -2.763    8.667      5.039      74.319     0.655     0.779      513.2     22       3          57.614      r       
  2831329818338132864   44    0.690279   0.541    0.21    0.091   0.044   -1.77    5.77     0.979    9.3092   6.2882   12.544    0.0039   0.94    0.904    589.1    44    6       0.545    -0.282       2831329818338132864   26       69.001      21.888    12.238   7.233    -0.208    2.399     -0.998    9.0983     5.909      -83.193    2.2832    0.858      166.5     26       6          58.23       1       
  2131968508140833920   45    0.613227   0.487    0.184   0.082   0.047   -2.396   4.227    -1.384   9.0194   5.8052   11.706    0.001    0.913   0.941    648.5    45    5       0.45     -0.381       2131968508140833920   24       63.379      23.943    8.992    6.653    0.0       2.859     -0.814    9.142      5.4693     -64.131    0.7905    0.875      394.4     24       5          54.838      1       
  2127818405800967936   46    0.548591   0.601    0.218   0.106   0.062   -0.674   1.405    -2.593   9.0359   5.7119   13.391    5.0E-4   0.868   0.896    1263.0   46    5       0.561    -0.107       2127818405800967936   16       67.113      31.966    2.586    1.437    0.391     1.418     -2.195    6.9202     2.916      -57.906    3.674     0.798      36.7      16       3          88.796      1       
  2093443102473433728   46    0.525266   1.079    0.358   0.186   0.128   -2.602   3.474    -2.681   8.6784   5.126    11.587    0.0161   0.907   0.93     1050.8   46    6       1.077    -0.414       2093443102473433728   23       67.04       31.15     7.747    2.34     0.017     2.908     0.005     9.1575     6.2372     -66.785    1.4283    0.834      260.7     23       3          68.845      1       
  2000976545403561984   62    0.432126   0.943    0.31    0.174   0.105   -1.197   0.222    1.89     8.8987   5.4797   11.536    0.0344   0.93    0.946    234.3    62    6       0.941    -0.19        2000976545403561984   25       64.776      24.395    11.1     4.666    -0.287    2.292     -1.226    9.1506     5.9198     -77.57     2.2192    0.872      126.1     25       6          70.429      1       
  1982910607281021952   64    0.404516   0.436    0.193   0.064   0.028   -2.837   3.264    -3.208   8.9372   5.3016   13.441    0.1205   0.924   0.929    44.8     64    4       0.678    -0.451       1982910607281021952   22       54.843      24.218    1.38     7.016    0.033     4.019     -1.111    10.2371    5.0747     -20.261    4.926     0.847      44.4      22       3          60.086      2       
  1786827307055763968   44    0.547242   0.849    0.286   0.141   0.1     -0.926   0.545    2.394    8.6805   5.1719   12.8      0.0033   0.914   0.922    775.6    44    6       0.857    -0.147       1786827307055763968   25       40.163      18.574    5.784    2.593    -0.865    0.125     2.389     8.1381     4.9841     -263.502   6.1913    0.729      28.0      25       3          58.988      0       
  1762457769994406016   62    0.476215   1.085    0.353   0.181   0.129   -1.717   5.12     -0.201   8.5545   4.9501   13.481    0.0607   0.914   0.948    183.7    62    6       1.181    -0.273       1762457769994406016   20       40.624      20.683    0.736    0.352    -0.565    0.492     -1.891    7.906      6.088      -173.186   11.1418   0.859      8.8       20       4          116.81      0       
  1760981190300823808   61    0.472617   0.624    0.228   0.115   0.064   1.172    5.079    -3.362   9.0183   5.6876   9.831     0.004    0.947   0.922    1137.7   61    6       0.625    0.187        1760981190300823808   24       58.293      22.457    9.691    5.496    -0.257    2.282     -1.309    9.0788     5.7447     -53.927    0.4371    0.885      846.1     24       5          58.031      r       
  1744555865267613440   51    0.55733    0.792    0.284   0.139   0.092   2.269    0.663    -0.81    8.6911   4.9491   13.199    0.0275   0.868   0.906    161.7    51    4       0.832    0.361        1744555865267613440   23       49.937      25.018    2.087    0.597    -0.166    1.669     -1.618    8.2841     5.1636     -129.017   9.8189    0.829      18.3      23       3          81.834      2       
  1660330594519598592   55    0.607708   0.876    0.336   0.155   0.094   -2.478   3.676    -2.592   8.6326   4.8427   13.093    0.0481   0.938   0.939    132.2    55    5       0.975    -0.394       1660330594519598592   24       51.815      24.179    4.982    1.437    0.012     2.763     -1.882    9.0226     4.3653     -312.329   9.5198    0.896      21.0      24       4          83.304      2       
  1417296331022989568   39    0.625382   0.357    0.149   0.057   0.027   -0.595   1.493    -2.22    8.9662   5.8486   13.292    0.001    0.901   0.882    665.2    39    5       0.367    -0.095       1417296331022989568   22       44.068      21.321    5.097    0.672    -0.283    1.849     -1.715    8.6978     5.416      -332.446   7.4315    0.875      23.1      22       4          67.146      2       
  1199073200242543872   53    0.495536   1.115    0.392   0.216   0.114   -2.854   3.05     -3.477   8.7571   5.0837   13.051    0.0435   0.901   0.84     157.2    53    5       1.161    -0.454       1199073200242543872   26       66.764      29.343    9.726    8.617    -0.266    2.129     -2.014    8.9435     5.0667     104.326    5.5686    0.834      47.3      26       6          83.243      1       
  1093345639583902592   97    0.599009   0.658    0.22    0.106   0.082   -1.438   5.876    0.891    8.7514   5.2041   11.011    0.0325   0.923   0.947    248.9    97    6       0.683    -0.229       1093345639583902592   23       58.378      24.888    8.519    4.7      -0.484    2.06      -1.737    9.3105     5.9975     236.139    1.64      0.849      191.8     23       3          52.647      1       
  6886936838881374976   54    0.541011   1.031    0.338   0.175   0.121   0.948    4.304    1.728    8.6911   5.1679   13.484    0.0048   0.911   0.933    1956.8   54    6       1.024    0.151        6886936838881374976   22       96.244      29.254    19.174   8.793    -0.029    2.936     -0.81     9.2769     5.5596     -29.57     4.8298    0.846      148.5     22       3          94.699      1       
  6785264788206270336   55    0.562847   0.598    0.262   0.083   0.026   2.724    1.81     1.149    8.9284   5.5431   13.195    0.0847   0.908   0.934    64.1     55    4       0.799    0.434        6785264788206270336   23       46.712      19.937    7.546    1.308    -0.439    2.161     -0.272    9.323      7.3288     31.083     7.3919    0.878      24.9      23       3          62.771      2       
  6558308790617955584   58    0.39812    0.82     0.335   0.147   0.039   2.071    0.302    -0.917   8.7264   5.4358   13.106    0.1095   0.93    0.922    73.5     58    4       1.047    0.33         6558308790617955584   24       48.673      24.788    2.383    0.647    -0.16     1.784     -0.88     8.3876     5.8841     58.673     8.36      0.843      24.9      24       3          78.173      2       
  6445351288172816000   39    0.567118   0.996    0.336   0.183   0.113   1.46     5.434    -2.898   8.7975   5.2886   12.467    0.0033   0.882   0.86     1372.7   39    6       0.994    0.232        6445351288172816000   24       78.015      33.348    8.891    9.179    -0.181    2.274     -1.243    8.9184     5.582      105.975    2.1334    0.808      181.7     24       5          81.498      1       
  6390735831200846208   53    0.71041    0.385    0.157   0.062   0.029   -1.247   0.324    2.251    9.1006   5.9908   13.017    0.0025   0.94    0.876    363.9    53    6       0.397    -0.198       6390735831200846208   25       56.331      19.785    11.467   4.352    0.074     3.125     -0.623    9.2599     5.4378     4.948      5.3295    0.874      53.2      25       4          65.744      1       
  6045488767778755456   52    0.505129   1.008    0.336   0.171   0.117   -1.816   5.274    -0.285   8.9057   5.1631   12.999    0.0711   0.926   0.859    98.5     52    5       1.123    -0.289       6045488767778755456   26       62.619      26.67     8.259    8.34     -0.403    2.589     -1.369    9.6782     6.123      70.313     6.2658    0.779      56.7      26       3          81.627      1       
  5826063458489660544   77    0.69573    0.642    0.249   0.11    0.063   3.072    2.684    2.452    9.1061   5.8017   13.468    0.001    0.949   0.936    1460.2   77    6       0.646    0.489        5826063458489660544   24       73.225      24.707    13.676   7.444    -0.161    2.697     -0.304    9.3024     6.4622     6.076      8.3876    0.836      55.7      24       3          94.894      1       
  5820212372985755648   64    0.622437   0.515    0.199   0.09    0.052   1.396    5.69     -2.278   9.1816   6.1018   13.03     0.0521   0.947   0.943    97.1     64    6       0.663    0.222        5820212372985755648   25       66.509      29.974    8.733    4.446    -0.307    2.67      -0.358    9.5666     6.8453     -24.56     10.0303   0.865      33.3      25       3          95.612      1       
  5806921716937210496   56    0.582547   0.668    0.226   0.112   0.072   0.313    3.204    0.032    8.8614   5.3769   12.065    0.0163   0.939   0.9      216.8    56    6       0.719    0.05         5806921716937210496   22       56.377      27.044    6.966    4.441    -0.14     2.447     -1.209    9.0099     5.4946     -102.793   2.7602    0.706      83.5      22       5          66.112      1       
  5581044129794518784   49    0.654864   0.853    0.293   0.148   0.094   -2.766   3.284    -2.961   8.8146   5.3359   12.672    0.0075   0.885   0.864    386.7    49    5       0.843    -0.44        5581044129794518784   24       76.57       28.142    11.291   9.13     -0.019    3.159     -0.26     9.4792     6.0784     52.864     1.9038    0.793      234.8     24       3          76.457      1       
  5474492549593213312   41    0.59828    0.52     0.206   0.086   0.04    0.484    3.739    0.781    9.0542   5.6119   13.328    0.03     0.899   0.913    87.1     41    4       0.617    0.077        5474492549593213312   23       83.035      28.397    9.193    5.721    -0.168    2.877     -0.768    9.4952     6.0182     122.451    6.9805    0.819      55.5      23       4          111.176     1       
